none_train,none_val,reg_train,reg_val
0.000415923772379756,0.3280678689479828,0.004731670022010803,0.2922811210155487
0.00041172868805006146,0.32832837104797363,0.004703806713223457,0.29344508051872253
0.0004075178294442594,0.32896944880485535,0.0046770814806222916,0.2963103950023651
0.0004033022851217538,0.32906633615493774,0.0046458980068564415,0.2955392897129059
0.00039921546704135835,0.3294396698474884,0.004620949272066355,0.2961679995059967
0.0003951448015868664,0.32937130331993103,0.004606123548001051,0.29514381289482117
0.00039116095285862684,0.3296445310115814,0.004596624057739973,0.2948131263256073
0.0003872038796544075,0.32971200346946716,0.004538718145340681,0.29459092020988464
0.00038334241253323853,0.3300265967845917,0.004497983492910862,0.29569530487060547
0.0003795103984884918,0.3302032947540283,0.004473138600587845,0.2963896691799164
0.0003757687518373132,0.33065691590309143,0.004459981340914965,0.2984008193016052
0.00037195044569671154,0.331001341342926,0.004465392790734768,0.29988574981689453
0.0003681460511870682,0.33127763867378235,0.004437637981027365,0.29947128891944885
0.0003645076649263501,0.33168280124664307,0.0044121528044342995,0.2983377277851105
0.0003609703271649778,0.3319527506828308,0.004390499088913202,0.2982160747051239
0.00035761462640948594,0.33214083313941956,0.004359389655292034,0.2961893379688263
0.00035425351234152913,0.33248427510261536,0.004328374285250902,0.2941276729106903
0.0003508111694827676,0.3327406048774719,0.004309855867177248,0.29401707649230957
0.00034738797694444656,0.33283674716949463,0.00427743885666132,0.2950746417045593
0.00034410125226713717,0.3329159915447235,0.004251259844750166,0.29522615671157837
0.0003407925833016634,0.33293429017066956,0.0042199487797915936,0.2937510311603546
0.0003375545784365386,0.33285003900527954,0.0042077223770320415,0.2943987250328064
0.0003343700373079628,0.3329823315143585,0.004196666646748781,0.29428577423095703
0.0003312496410217136,0.3334294259548187,0.00419143121689558,0.2964150011539459
0.0003281740646343678,0.3340320587158203,0.004173964727669954,0.29828909039497375
0.0003250170557294041,0.33454808592796326,0.004139817785471678,0.3004239797592163
0.00032196653774008155,0.33454886078834534,0.004115832503885031,0.29973721504211426
0.00031894230050966144,0.3348531424999237,0.004083781037479639,0.2991185486316681
0.0003159192274324596,0.33515068888664246,0.004077816382050514,0.2970758378505707
0.00031305031734518707,0.33551108837127686,0.004046807996928692,0.2972008287906647
0.00031014898559078574,0.33561742305755615,0.003979781176894903,0.29842132329940796
0.0003072549297939986,0.3357942998409271,0.0039554983377456665,0.29771512746810913
0.0003044119803234935,0.33588626980781555,0.0039303661324083805,0.29604703187942505
0.00030162956682033837,0.33625200390815735,0.0039064944721758366,0.29639381170272827
0.00029886176344007254,0.33674857020378113,0.003876772942021489,0.30057045817375183
0.0002960662532132119,0.3372054696083069,0.003838722361251712,0.302303671836853
0.00029331917176023126,0.33699679374694824,0.003805080195888877,0.30041587352752686
0.0002905894652940333,0.3371882140636444,0.003775171237066388,0.29854127764701843
0.00028788161580450833,0.3375377357006073,0.003746032016351819,0.29834040999412537
0.00028530933195725083,0.3376891613006592,0.003736044280230999,0.29822129011154175
0.00028271591872908175,0.3380791246891022,0.003746123518794775,0.29931461811065674
0.0002803354582283646,0.33786246180534363,0.003743687877431512,0.29743140935897827
0.0002777281915768981,0.3379358649253845,0.0036647547967731953,0.2966427803039551
0.0002751585852820426,0.3381987512111664,0.0036207903176546097,0.296456515789032
0.0002725845552049577,0.3385542929172516,0.0035782777704298496,0.2988778352737427
